Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
804.222587E+3	1.037200E-9	834.139667E-6	391.800000E-3	326.815921E-6
896.120455E+3	1.024100E-9	917.716958E-6	366.600000E-3	336.435037E-6
998.517526E+3	1.013600E-9	1.012097E-3	343.100000E-3	347.250606E-6
1.112614E+6	1.004600E-9	1.117732E-3	321.800000E-3	359.686129E-6
1.239748E+6	997.400000E-12	1.236525E-3	302.800000E-3	374.419623E-6
1.381415E+6	992.000000E-12	1.370364E-3	284.800000E-3	390.279530E-6
1.539267E+6	987.000000E-12	1.519257E-3	270.500000E-3	410.958972E-6
1.715153E+6	983.000000E-12	1.685995E-3	258.800000E-3	436.335484E-6
1.911144E+6	981.000000E-12	1.874832E-3	249.400000E-3	467.583144E-6
2.129529E+6	979.000000E-12	2.084808E-3	242.700000E-3	505.983018E-6
2.372864E+6	978.000000E-12	2.320661E-3	238.500000E-3	553.477595E-6
2.644002E+6	977.000000E-12	2.583190E-3	236.800000E-3	611.699399E-6
2.946129E+6	977.000000E-12	2.878368E-3	238.200000E-3	685.627275E-6
3.282782E+6	978.000000E-12	3.210561E-3	242.600000E-3	778.882075E-6
3.657895E+6	980.000000E-12	3.584737E-3	249.900000E-3	895.825693E-6
4.075877E+6	982.000000E-12	4.002511E-3	260.600000E-3	1.043054E-3
4.541618E+6	985.500000E-12	4.475765E-3	275.200000E-3	1.231730E-3
5.060584E+6	989.900000E-12	5.009472E-3	293.900000E-3	1.472284E-3
5.638845E+6	995.100000E-12	5.611214E-3	318.000000E-3	1.784366E-3
6.283185E+6	1.001500E-9	6.292610E-3	348.300000E-3	2.191716E-3
