Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
92.381674E+3	2.392000E-9	220.976963E-6	623.500000E-3	137.779137E-6
102.937425E+3	2.270000E-9	233.667954E-6	637.700000E-3	149.010055E-6
114.699548E+3	2.154000E-9	247.062826E-6	649.800000E-3	160.541424E-6
127.806272E+3	2.043000E-9	261.108214E-6	659.500000E-3	172.200867E-6
142.408395E+3	1.938000E-9	275.987469E-6	666.800000E-3	184.028445E-6
158.681845E+3	1.840000E-9	291.974595E-6	671.100000E-3	195.944150E-6
176.815118E+3	1.748000E-9	309.072826E-6	671.900000E-3	207.666032E-6
197.021842E+3	1.662000E-9	327.450301E-6	669.000000E-3	219.064251E-6
219.534495E+3	1.584000E-9	347.742639E-6	662.500000E-3	230.379499E-6
244.616970E+3	1.512000E-9	369.860859E-6	651.400000E-3	240.927364E-6
272.570862E+3	1.448000E-9	394.682608E-6	636.300000E-3	251.136543E-6
303.716611E+3	1.391000E-9	422.469806E-6	617.800000E-3	261.001846E-6
338.418644E+3	1.340000E-9	453.480983E-6	596.000000E-3	270.274666E-6
377.091649E+3	1.295000E-9	488.333686E-6	571.300000E-3	278.985035E-6
420.181734E+3	1.256000E-9	527.748258E-6	544.400000E-3	287.306152E-6
468.197836E+3	1.222200E-9	572.231396E-6	516.400000E-3	295.500293E-6
521.692876E+3	1.192900E-9	622.327432E-6	487.200000E-3	303.197925E-6
581.307738E+3	1.167800E-9	678.851177E-6	457.800000E-3	310.778069E-6
647.733573E+3	1.146500E-9	742.626542E-6	428.800000E-3	318.438261E-6
721.749496E+3	1.128300E-9	814.349957E-6	400.600000E-3	326.228593E-6
804.222587E+3	1.113000E-9	895.099739E-6	373.700000E-3	334.498772E-6
896.120455E+3	1.100100E-9	985.822112E-6	348.300000E-3	343.361842E-6
998.517526E+3	1.089400E-9	1.087785E-3	324.700000E-3	353.203787E-6
1.112614E+6	1.080200E-9	1.201846E-3	303.100000E-3	364.279378E-6
1.239748E+6	1.073000E-9	1.330249E-3	282.200000E-3	375.396396E-6
1.381415E+6	1.067000E-9	1.473970E-3	264.500000E-3	389.864968E-6
1.539267E+6	1.062000E-9	1.634702E-3	249.000000E-3	407.040767E-6
1.715153E+6	1.059000E-9	1.816347E-3	235.500000E-3	427.749602E-6
1.911144E+6	1.056000E-9	2.018168E-3	224.200000E-3	452.473258E-6
2.129529E+6	1.054000E-9	2.244523E-3	215.000000E-3	482.572472E-6
2.372864E+6	1.054000E-9	2.500998E-3	207.800000E-3	519.707473E-6
2.644002E+6	1.054000E-9	2.786778E-3	202.900000E-3	565.437294E-6
2.946129E+6	1.056000E-9	3.111112E-3	200.100000E-3	622.533565E-6
3.282782E+6	1.059000E-9	3.476466E-3	199.600000E-3	693.902665E-6
3.657895E+6	1.063000E-9	3.888342E-3	201.400000E-3	783.112061E-6
4.075877E+6	1.069000E-9	4.357113E-3	205.900000E-3	897.129505E-6
4.541618E+6	1.077300E-9	4.892685E-3	213.300000E-3	1.043610E-3
5.060584E+6	1.088300E-9	5.507434E-3	223.500000E-3	1.230911E-3
5.638845E+6	1.102400E-9	6.216262E-3	237.900000E-3	1.478849E-3
6.283185E+6	1.120500E-9	7.040309E-3	256.700000E-3	1.807247E-3
