Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
1.112614E+6	1.027900E-9	1.143656E-3	299.400000E-3	342.410551E-6
1.239748E+6	1.021000E-9	1.265783E-3	277.600000E-3	351.381240E-6
1.381415E+6	1.016000E-9	1.403517E-3	259.000000E-3	363.511026E-6
1.539267E+6	1.012000E-9	1.557739E-3	242.600000E-3	377.907363E-6
1.715153E+6	1.009000E-9	1.730589E-3	228.200000E-3	394.920383E-6
1.911144E+6	1.007000E-9	1.924522E-3	216.200000E-3	416.081638E-6
2.129529E+6	1.006000E-9	2.142306E-3	206.300000E-3	441.957677E-6
2.372864E+6	1.006000E-9	2.387101E-3	198.600000E-3	474.078251E-6
2.644002E+6	1.007000E-9	2.662510E-3	193.100000E-3	514.130699E-6
2.946129E+6	1.010000E-9	2.975590E-3	189.700000E-3	564.469486E-6
3.282782E+6	1.013000E-9	3.325458E-3	188.600000E-3	627.181431E-6
3.657895E+6	1.018000E-9	3.723737E-3	189.800000E-3	706.765218E-6
4.075877E+6	1.024000E-9	4.173698E-3	193.600000E-3	808.027977E-6
4.541618E+6	1.033000E-9	4.691492E-3	200.200000E-3	939.236636E-6
5.060584E+6	1.044100E-9	5.283756E-3	209.900000E-3	1.109060E-3
5.638845E+6	1.058300E-9	5.967589E-3	223.200000E-3	1.331966E-3
6.283185E+6	1.076400E-9	6.763221E-3	240.700000E-3	1.627907E-3
