Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
7.671769E+3	4.680000E-9	35.903880E-6	174.000000E-3	6.247275E-6
8.545132E+3	4.640000E-9	39.649413E-6	182.000000E-3	7.216193E-6
9.525309E+3	4.590000E-9	43.721168E-6	192.000000E-3	8.394464E-6
10.612300E+3	4.540000E-9	48.179842E-6	204.000000E-3	9.828688E-6
11.824955E+3	4.490000E-9	53.094047E-6	216.000000E-3	11.468314E-6
13.175840E+3	4.430000E-9	58.368969E-6	230.000000E-3	13.424863E-6
14.683804E+3	4.360000E-9	64.021386E-6	245.000000E-3	15.685239E-6
16.361415E+3	4.290000E-9	70.190468E-6	261.000000E-3	18.319712E-6
18.227521E+3	4.210000E-9	76.737862E-6	279.000000E-3	21.409863E-6
20.313538E+3	4.130000E-9	83.894912E-6	299.000000E-3	25.084579E-6
22.632033E+3	4.030000E-9	91.207095E-6	319.000000E-3	29.095063E-6
25.220706E+3	3.930000E-9	99.117374E-6	341.000000E-3	33.799024E-6
28.098405E+3	3.820000E-9	107.335906E-6	364.000000E-3	39.070270E-6
31.309112E+3	3.700000E-9	115.843716E-6	388.000000E-3	44.947362E-6
34.890528E+3	3.570000E-9	124.559185E-6	409.900000E-3	51.056810E-6
38.874067E+3	3.440000E-9	133.726792E-6	434.500000E-3	58.104291E-6
43.316280E+3	3.300000E-9	142.943722E-6	458.900000E-3	65.596874E-6
48.267430E+3	3.165000E-9	152.766414E-6	483.100000E-3	73.801455E-6
53.784066E+3	3.026000E-9	162.750584E-6	506.400000E-3	82.416896E-6
59.929021E+3	2.887000E-9	173.015085E-6	528.700000E-3	91.473075E-6
66.777693E+3	2.751000E-9	183.705435E-6	550.000000E-3	101.037989E-6
74.405480E+3	2.618000E-9	194.793548E-6	569.800000E-3	110.993363E-6
82.906630E+3	2.489000E-9	206.354602E-6	588.100000E-3	121.357142E-6
92.381674E+3	2.365000E-9	218.482658E-6	605.100000E-3	132.203856E-6
102.937425E+3	2.246000E-9	231.197456E-6	620.200000E-3	143.388662E-6
114.699548E+3	2.131000E-9	244.424736E-6	633.500000E-3	154.843070E-6
127.806272E+3	2.022000E-9	258.424283E-6	644.700000E-3	166.606135E-6
142.408395E+3	1.919000E-9	273.281710E-6	653.400000E-3	178.562269E-6
158.681845E+3	1.821000E-9	288.959640E-6	659.300000E-3	190.511090E-6
176.815118E+3	1.729000E-9	305.713339E-6	661.800000E-3	202.321087E-6
197.021842E+3	1.644000E-9	323.903908E-6	660.500000E-3	213.938531E-6
219.534495E+3	1.565000E-9	343.571484E-6	655.500000E-3	225.211108E-6
244.616970E+3	1.494000E-9	365.457754E-6	646.100000E-3	236.122255E-6
272.570862E+3	1.429000E-9	389.503762E-6	632.400000E-3	246.322179E-6
303.716611E+3	1.371000E-9	416.395474E-6	615.100000E-3	256.124856E-6
338.418644E+3	1.320000E-9	446.712610E-6	594.100000E-3	265.391962E-6
377.091649E+3	1.275000E-9	480.791853E-6	570.200000E-3	274.147515E-6
420.181734E+3	1.236000E-9	519.344624E-6	543.800000E-3	282.419606E-6
468.197836E+3	1.201700E-9	562.633340E-6	516.100000E-3	290.375067E-6
521.692876E+3	1.172500E-9	611.684897E-6	487.000000E-3	297.890545E-6
581.307738E+3	1.147700E-9	667.166891E-6	457.700000E-3	305.362286E-6
647.733573E+3	1.126400E-9	729.607097E-6	428.800000E-3	312.855523E-6
721.749496E+3	1.108400E-9	799.987142E-6	400.600000E-3	320.474849E-6
804.222587E+3	1.093500E-9	879.417398E-6	373.600000E-3	328.550340E-6
896.120455E+3	1.080800E-9	968.526988E-6	348.200000E-3	337.241097E-6
998.517526E+3	1.070400E-9	1.068813E-3	324.600000E-3	346.936752E-6
1.112614E+6	1.061500E-9	1.181040E-3	303.000000E-3	357.855012E-6
1.239748E+6	1.055000E-9	1.307934E-3	282.300000E-3	369.229766E-6
1.381415E+6	1.049000E-9	1.449104E-3	264.900000E-3	383.867693E-6
1.539267E+6	1.044000E-9	1.606995E-3	249.700000E-3	401.266668E-6
1.715153E+6	1.041000E-9	1.785474E-3	236.500000E-3	422.264545E-6
1.911144E+6	1.039000E-9	1.985679E-3	225.600000E-3	447.969074E-6
2.129529E+6	1.037000E-9	2.208321E-3	216.900000E-3	478.984855E-6
2.372864E+6	1.037000E-9	2.460660E-3	210.400000E-3	517.722809E-6
2.644002E+6	1.037000E-9	2.741830E-3	206.300000E-3	565.639561E-6
2.946129E+6	1.039000E-9	3.061028E-3	204.300000E-3	625.368036E-6
3.282782E+6	1.042000E-9	3.420659E-3	204.700000E-3	700.208889E-6
3.657895E+6	1.046000E-9	3.826158E-3	207.800000E-3	795.075571E-6
4.075877E+6	1.051000E-9	4.283747E-3	213.500000E-3	914.579966E-6
4.541618E+6	1.059000E-9	4.809574E-3	222.200000E-3	1.068687E-3
5.060584E+6	1.069100E-9	5.410271E-3	234.200000E-3	1.267085E-3
5.638845E+6	1.081900E-9	6.100666E-3	250.500000E-3	1.528217E-3
6.283185E+6	1.098100E-9	6.899566E-3	271.700000E-3	1.874612E-3
