Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
244.616970E+3	1.471000E-9	359.831563E-6	642.600000E-3	231.227763E-6
272.570862E+3	1.405000E-9	382.962061E-6	631.400000E-3	241.802245E-6
303.716611E+3	1.346000E-9	408.802559E-6	615.900000E-3	251.781496E-6
338.418644E+3	1.294000E-9	437.913725E-6	596.700000E-3	261.303120E-6
377.091649E+3	1.249000E-9	470.987470E-6	574.000000E-3	270.346808E-6
420.181734E+3	1.209000E-9	507.999717E-6	548.800000E-3	278.790245E-6
468.197836E+3	1.174300E-9	549.804719E-6	521.700000E-3	286.833122E-6
521.692876E+3	1.144700E-9	597.181835E-6	493.000000E-3	294.410645E-6
581.307738E+3	1.119400E-9	650.715882E-6	464.200000E-3	302.062313E-6
647.733573E+3	1.098100E-9	711.276237E-6	435.200000E-3	309.547418E-6
721.749496E+3	1.080200E-9	779.633806E-6	407.000000E-3	317.310959E-6
804.222587E+3	1.065100E-9	856.577477E-6	380.200000E-3	325.670757E-6
896.120455E+3	1.052500E-9	943.166779E-6	354.800000E-3	334.635573E-6
998.517526E+3	1.042400E-9	1.040855E-3	331.100000E-3	344.626981E-6
1.112614E+6	1.033700E-9	1.150109E-3	309.700000E-3	356.188750E-6
1.239748E+6	1.027000E-9	1.273221E-3	289.100000E-3	368.088206E-6
1.381415E+6	1.022000E-9	1.411806E-3	272.000000E-3	384.011222E-6
1.539267E+6	1.017000E-9	1.565435E-3	257.200000E-3	402.629843E-6
1.715153E+6	1.014000E-9	1.739165E-3	244.800000E-3	425.747505E-6
1.911144E+6	1.012000E-9	1.934078E-3	234.700000E-3	453.928021E-6
2.129529E+6	1.010000E-9	2.150824E-3	227.100000E-3	488.452100E-6
2.372864E+6	1.010000E-9	2.396592E-3	221.800000E-3	531.564198E-6
2.644002E+6	1.010000E-9	2.670442E-3	219.100000E-3	585.093863E-6
2.946129E+6	1.011000E-9	2.978536E-3	218.800000E-3	651.703778E-6
3.282782E+6	1.013000E-9	3.325458E-3	221.100000E-3	735.258825E-6
3.657895E+6	1.016000E-9	3.716421E-3	226.300000E-3	841.026043E-6
4.075877E+6	1.021000E-9	4.161471E-3	234.300000E-3	975.032561E-6
4.541618E+6	1.026700E-9	4.662879E-3	246.000000E-3	1.147068E-3
5.060584E+6	1.034200E-9	5.233656E-3	261.600000E-3	1.369124E-3
5.638845E+6	1.043700E-9	5.885262E-3	281.700000E-3	1.657878E-3
6.283185E+6	1.055500E-9	6.631902E-3	307.300000E-3	2.037984E-3
