Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
13.175840E+3	3.940000E-9	51.912808E-6	168.000000E-3	8.721352E-6
14.683804E+3	3.910000E-9	57.413674E-6	182.000000E-3	10.449289E-6
16.361415E+3	3.870000E-9	63.318674E-6	197.000000E-3	12.473779E-6
18.227521E+3	3.820000E-9	69.629129E-6	214.000000E-3	14.900634E-6
20.313538E+3	3.770000E-9	76.582039E-6	233.000000E-3	17.843615E-6
22.632033E+3	3.710000E-9	83.964844E-6	253.000000E-3	21.243106E-6
25.220706E+3	3.640000E-9	91.803369E-6	275.000000E-3	25.245927E-6
28.098405E+3	3.560000E-9	100.030321E-6	298.000000E-3	29.809036E-6
31.309112E+3	3.470000E-9	108.642620E-6	323.000000E-3	35.091566E-6
34.890528E+3	3.370000E-9	117.581079E-6	349.000000E-3	41.035797E-6
38.874067E+3	3.270000E-9	127.118201E-6	373.800000E-3	47.516783E-6
43.316280E+3	3.160000E-9	136.879443E-6	401.100000E-3	54.902345E-6
48.267430E+3	3.036000E-9	146.539916E-6	428.600000E-3	62.807008E-6
53.784066E+3	2.912000E-9	156.619201E-6	455.800000E-3	71.387032E-6
59.929021E+3	2.785000E-9	166.902325E-6	482.400000E-3	80.513681E-6
66.777693E+3	2.657000E-9	177.428331E-6	508.300000E-3	90.186821E-6
74.405480E+3	2.532000E-9	188.394676E-6	532.400000E-3	100.301326E-6
82.906630E+3	2.407000E-9	199.556259E-6	555.600000E-3	110.873457E-6
92.381674E+3	2.287000E-9	211.276887E-6	577.000000E-3	121.906764E-6
102.937425E+3	2.170000E-9	223.374212E-6	597.000000E-3	133.354405E-6
114.699548E+3	2.058000E-9	236.051669E-6	615.200000E-3	145.218987E-6
127.806272E+3	1.950000E-9	249.222231E-6	631.300000E-3	157.333994E-6
142.408395E+3	1.848000E-9	263.170714E-6	645.300000E-3	169.824062E-6
158.681845E+3	1.750000E-9	277.693229E-6	656.600000E-3	182.333374E-6
176.815118E+3	1.658000E-9	293.159465E-6	665.000000E-3	194.951044E-6
197.021842E+3	1.572000E-9	309.718335E-6	670.200000E-3	207.573228E-6
219.534495E+3	1.492000E-9	327.545466E-6	671.300000E-3	219.881271E-6
244.616970E+3	1.419000E-9	347.111481E-6	668.000000E-3	231.870469E-6
272.570862E+3	1.352000E-9	368.515805E-6	660.400000E-3	243.367838E-6
303.716611E+3	1.293000E-9	392.705579E-6	648.600000E-3	254.708838E-6
338.418644E+3	1.240000E-9	419.639118E-6	632.900000E-3	265.589598E-6
377.091649E+3	1.193000E-9	449.870338E-6	613.300000E-3	275.905478E-6
420.181734E+3	1.152000E-9	484.049358E-6	591.100000E-3	286.121575E-6
468.197836E+3	1.116900E-9	522.930163E-6	567.200000E-3	296.605989E-6
521.692876E+3	1.086300E-9	566.714971E-6	541.700000E-3	306.989500E-6
581.307738E+3	1.060300E-9	616.360595E-6	515.900000E-3	317.980431E-6
647.733573E+3	1.038000E-9	672.347449E-6	490.300000E-3	329.651954E-6
721.749496E+3	1.019200E-9	735.607087E-6	465.300000E-3	342.277977E-6
804.222587E+3	1.003300E-9	806.876521E-6	442.200000E-3	356.800798E-6
896.120455E+3	989.500000E-12	886.711190E-6	421.200000E-3	373.482753E-6
998.517526E+3	977.900000E-12	976.450289E-6	402.400000E-3	392.923596E-6
1.112614E+6	967.400000E-12	1.076343E-3	386.900000E-3	416.436981E-6
1.239748E+6	958.200000E-12	1.187926E-3	374.200000E-3	444.522058E-6
1.381415E+6	950.000000E-12	1.312344E-3	363.500000E-3	477.037079E-6
1.539267E+6	943.000000E-12	1.451529E-3	357.200000E-3	518.486183E-6
1.715153E+6	936.000000E-12	1.605383E-3	353.100000E-3	566.860649E-6
1.911144E+6	929.000000E-12	1.775453E-3	354.600000E-3	629.575524E-6
2.129529E+6	921.000000E-12	1.961296E-3	359.400000E-3	704.889719E-6
2.372864E+6	913.000000E-12	2.166425E-3	368.200000E-3	797.677549E-6
2.644002E+6	904.000000E-12	2.390178E-3	382.300000E-3	913.765002E-6
2.946129E+6	892.000000E-12	2.627947E-3	401.900000E-3	1.056172E-3
3.282782E+6	881.000000E-12	2.892131E-3	422.900000E-3	1.223082E-3
3.657895E+6	867.000000E-12	3.171395E-3	451.900000E-3	1.433153E-3
4.075877E+6	850.000000E-12	3.464496E-3	487.400000E-3	1.688595E-3
4.541618E+6	828.700000E-12	3.763639E-3	531.200000E-3	1.999245E-3
5.060584E+6	804.600000E-12	4.071746E-3	582.600000E-3	2.372199E-3
5.638845E+6	772.400000E-12	4.355444E-3	648.300000E-3	2.823634E-3
6.283185E+6	736.600000E-12	4.628194E-3	724.500000E-3	3.353127E-3
