Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
1.683894E+3	4.220000E-9	7.106031E-6	61.000000E-3	433.467907E-9
1.878672E+3	4.200000E-9	7.890424E-6	62.000000E-3	489.206295E-9
2.092301E+3	4.190000E-9	8.766740E-6	63.000000E-3	552.304618E-9
2.331062E+3	4.180000E-9	9.743838E-6	64.000000E-3	623.605639E-9
2.601239E+3	4.170000E-9	10.847165E-6	66.000000E-3	715.912920E-9
2.896548E+3	4.160000E-9	12.049641E-6	67.000000E-3	807.325977E-9
3.229557E+3	4.100000E-9	13.241185E-6	69.000000E-3	913.641745E-9
3.593982E+3	4.100000E-9	14.735326E-6	72.000000E-3	1.060943E-6
4.008672E+3	4.100000E-9	16.435556E-6	75.000000E-3	1.232667E-6
4.467345E+3	4.110000E-9	18.360787E-6	79.000000E-3	1.450502E-6
4.976283E+3	4.100000E-9	20.402759E-6	83.000000E-3	1.693429E-6
5.541769E+3	4.090000E-9	22.665837E-6	88.000000E-3	1.994594E-6
6.176371E+3	4.070000E-9	25.137831E-6	93.000000E-3	2.337818E-6
6.886371E+3	4.060000E-9	27.958667E-6	100.000000E-3	2.795867E-6
7.671769E+3	4.040000E-9	30.993948E-6	107.000000E-3	3.316352E-6
8.545132E+3	4.030000E-9	34.436882E-6	116.000000E-3	3.994678E-6
9.525309E+3	4.010000E-9	38.196489E-6	125.000000E-3	4.774561E-6
10.612300E+3	3.990000E-9	42.343077E-6	135.000000E-3	5.716315E-6
11.824955E+3	3.960000E-9	46.826821E-6	147.000000E-3	6.883543E-6
13.175840E+3	3.930000E-9	51.781050E-6	160.000000E-3	8.284968E-6
14.683804E+3	3.900000E-9	57.266836E-6	175.000000E-3	10.021696E-6
16.361415E+3	3.860000E-9	63.155060E-6	190.000000E-3	11.999461E-6
18.227521E+3	3.820000E-9	69.629129E-6	208.000000E-3	14.482859E-6
20.313538E+3	3.770000E-9	76.582039E-6	227.000000E-3	17.384123E-6
22.632033E+3	3.710000E-9	83.964844E-6	248.000000E-3	20.823281E-6
25.220706E+3	3.640000E-9	91.803369E-6	270.000000E-3	24.786910E-6
28.098405E+3	3.560000E-9	100.030321E-6	294.000000E-3	29.408914E-6
31.309112E+3	3.470000E-9	108.642620E-6	319.000000E-3	34.656996E-6
34.890528E+3	3.380000E-9	117.929985E-6	345.000000E-3	40.685845E-6
38.874067E+3	3.270000E-9	127.118201E-6	369.900000E-3	47.021022E-6
43.316280E+3	3.160000E-9	136.879443E-6	397.600000E-3	54.423267E-6
48.267430E+3	3.038000E-9	146.636451E-6	425.300000E-3	62.364483E-6
53.784066E+3	2.914000E-9	156.726769E-6	452.700000E-3	70.950208E-6
59.929021E+3	2.787000E-9	167.022183E-6	479.400000E-3	80.070434E-6
66.777693E+3	2.660000E-9	177.628665E-6	505.400000E-3	89.773527E-6
74.405480E+3	2.533000E-9	188.469082E-6	530.100000E-3	99.907460E-6
82.906630E+3	2.410000E-9	199.804979E-6	553.300000E-3	110.552095E-6
92.381674E+3	2.288000E-9	211.369269E-6	575.000000E-3	121.537330E-6
102.937425E+3	2.171000E-9	223.477149E-6	595.000000E-3	132.968904E-6
114.699548E+3	2.059000E-9	236.166369E-6	613.100000E-3	144.793601E-6
127.806272E+3	1.951000E-9	249.350037E-6	629.500000E-3	156.965848E-6
142.408395E+3	1.849000E-9	263.313122E-6	643.400000E-3	169.415663E-6
158.681845E+3	1.751000E-9	277.851910E-6	654.900000E-3	181.965216E-6
176.815118E+3	1.659000E-9	293.336280E-6	663.500000E-3	194.628622E-6
197.021842E+3	1.573000E-9	309.915357E-6	668.500000E-3	207.178416E-6
219.534495E+3	1.493000E-9	327.765000E-6	669.800000E-3	219.536997E-6
244.616970E+3	1.420000E-9	347.356098E-6	666.800000E-3	231.617046E-6
272.570862E+3	1.353000E-9	368.788376E-6	659.200000E-3	243.105297E-6
303.716611E+3	1.293000E-9	392.705579E-6	647.600000E-3	254.316133E-6
338.418644E+3	1.240000E-9	419.639118E-6	631.900000E-3	265.169959E-6
377.091649E+3	1.193000E-9	449.870338E-6	612.500000E-3	275.545582E-6
420.181734E+3	1.152000E-9	484.049358E-6	590.700000E-3	285.927956E-6
468.197836E+3	1.116800E-9	522.883344E-6	566.600000E-3	296.265703E-6
521.692876E+3	1.086300E-9	566.714971E-6	541.100000E-3	306.649471E-6
581.307738E+3	1.060200E-9	616.302464E-6	515.100000E-3	317.457399E-6
647.733573E+3	1.037900E-9	672.282676E-6	489.700000E-3	329.216826E-6
721.749496E+3	1.019000E-9	735.462737E-6	465.000000E-3	341.990173E-6
804.222587E+3	1.002900E-9	806.554832E-6	442.000000E-3	356.497236E-6
896.120455E+3	989.000000E-12	886.263130E-6	421.200000E-3	373.294030E-6
998.517526E+3	977.400000E-12	975.951030E-6	402.600000E-3	392.917885E-6
1.112614E+6	966.800000E-12	1.075675E-3	387.100000E-3	416.393834E-6
1.239748E+6	957.600000E-12	1.187183E-3	374.600000E-3	444.718583E-6
1.381415E+6	950.000000E-12	1.312344E-3	364.000000E-3	477.693251E-6
1.539267E+6	942.000000E-12	1.449990E-3	357.900000E-3	518.951349E-6
1.715153E+6	935.000000E-12	1.603668E-3	355.800000E-3	570.584931E-6
1.911144E+6	927.000000E-12	1.771630E-3	356.800000E-3	632.117728E-6
2.129529E+6	919.000000E-12	1.957037E-3	361.600000E-3	707.664494E-6
2.372864E+6	911.000000E-12	2.161679E-3	371.300000E-3	802.631377E-6
2.644002E+6	901.000000E-12	2.382246E-3	385.500000E-3	918.355783E-6
2.946129E+6	890.000000E-12	2.622055E-3	404.200000E-3	1.059835E-3
3.282782E+6	877.000000E-12	2.879000E-3	428.600000E-3	1.233939E-3
3.657895E+6	863.000000E-12	3.156763E-3	457.400000E-3	1.443903E-3
4.075877E+6	845.000000E-12	3.444116E-3	493.700000E-3	1.700360E-3
4.541618E+6	824.600000E-12	3.745018E-3	536.800000E-3	2.010326E-3
5.060584E+6	800.300000E-12	4.049986E-3	588.000000E-3	2.381392E-3
5.638845E+6	770.800000E-12	4.346421E-3	650.300000E-3	2.826478E-3
6.283185E+6	735.000000E-12	4.618141E-3	726.500000E-3	3.355080E-3
