Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
11.824955E+3	4.100000E-9	48.482314E-6	171.000000E-3	8.290476E-6
13.175840E+3	4.060000E-9	53.493909E-6	184.000000E-3	9.842879E-6
14.683804E+3	4.020000E-9	59.028892E-6	198.000000E-3	11.687721E-6
16.361415E+3	3.970000E-9	64.954816E-6	214.000000E-3	13.900331E-6
18.227521E+3	3.920000E-9	71.451881E-6	231.000000E-3	16.505384E-6
20.313538E+3	3.850000E-9	78.207122E-6	249.000000E-3	19.473573E-6
22.632033E+3	3.780000E-9	85.549087E-6	269.000000E-3	23.012704E-6
25.220706E+3	3.710000E-9	93.568819E-6	291.000000E-3	27.228526E-6
28.098405E+3	3.620000E-9	101.716225E-6	314.000000E-3	31.938895E-6
31.309112E+3	3.520000E-9	110.208076E-6	338.000000E-3	37.250330E-6
34.890528E+3	3.420000E-9	119.325606E-6	363.000000E-3	43.315195E-6
38.874067E+3	3.310000E-9	128.673163E-6	385.600000E-3	49.616372E-6
43.316280E+3	3.190000E-9	138.178932E-6	411.800000E-3	56.902084E-6
48.267430E+3	3.070000E-9	148.181009E-6	437.600000E-3	64.844009E-6
53.784066E+3	2.944000E-9	158.340291E-6	463.100000E-3	73.327389E-6
59.929021E+3	2.816000E-9	168.760124E-6	488.000000E-3	82.354941E-6
66.777693E+3	2.688000E-9	179.498440E-6	511.900000E-3	91.885251E-6
74.405480E+3	2.561000E-9	190.552435E-6	534.400000E-3	101.831221E-6
82.906630E+3	2.437000E-9	202.043458E-6	555.400000E-3	112.214936E-6
92.381674E+3	2.317000E-9	214.048338E-6	575.100000E-3	123.099199E-6
102.937425E+3	2.201000E-9	226.565272E-6	593.100000E-3	134.375863E-6
114.699548E+3	2.089000E-9	239.607355E-6	609.400000E-3	146.016722E-6
127.806272E+3	1.983000E-9	253.439838E-6	623.500000E-3	158.019739E-6
142.408395E+3	1.881000E-9	267.870191E-6	635.200000E-3	170.151145E-6
158.681845E+3	1.784000E-9	283.088411E-6	644.600000E-3	182.478790E-6
176.815118E+3	1.692000E-9	299.171179E-6	650.900000E-3	194.730521E-6
197.021842E+3	1.607000E-9	316.614100E-6	653.300000E-3	206.843991E-6
219.534495E+3	1.528000E-9	335.448708E-6	651.800000E-3	218.645468E-6
244.616970E+3	1.455000E-9	355.917692E-6	646.300000E-3	230.029604E-6
272.570862E+3	1.389000E-9	378.600927E-6	636.200000E-3	240.865910E-6
303.716611E+3	1.330000E-9	403.943093E-6	621.900000E-3	251.212210E-6
338.418644E+3	1.278000E-9	432.499027E-6	603.800000E-3	261.142912E-6
377.091649E+3	1.232000E-9	464.576912E-6	582.200000E-3	270.476678E-6
420.181734E+3	1.191000E-9	500.436445E-6	558.100000E-3	279.293580E-6
468.197836E+3	1.156900E-9	541.658077E-6	531.600000E-3	287.945434E-6
521.692876E+3	1.127000E-9	587.947871E-6	503.800000E-3	296.208138E-6
581.307738E+3	1.101700E-9	640.426735E-6	475.400000E-3	304.458870E-6
647.733573E+3	1.080000E-9	699.552259E-6	447.400000E-3	312.979681E-6
721.749496E+3	1.062000E-9	766.497965E-6	419.800000E-3	321.775846E-6
804.222587E+3	1.046900E-9	841.940626E-6	393.700000E-3	331.472024E-6
896.120455E+3	1.034100E-9	926.678162E-6	369.300000E-3	342.222245E-6
998.517526E+3	1.023900E-9	1.022382E-3	346.500000E-3	354.255396E-6
1.112614E+6	1.015000E-9	1.129303E-3	326.200000E-3	368.378670E-6
1.239748E+6	1.008000E-9	1.249666E-3	307.000000E-3	383.647414E-6
1.381415E+6	1.002000E-9	1.384178E-3	291.400000E-3	403.349372E-6
1.539267E+6	998.000000E-12	1.536189E-3	278.300000E-3	427.521334E-6
1.715153E+6	994.000000E-12	1.704862E-3	267.800000E-3	456.561935E-6
1.911144E+6	991.000000E-12	1.893944E-3	260.300000E-3	492.993523E-6
2.129529E+6	989.000000E-12	2.106104E-3	254.700000E-3	536.424629E-6
2.372864E+6	987.000000E-12	2.342017E-3	252.000000E-3	590.188171E-6
2.644002E+6	986.000000E-12	2.606986E-3	252.100000E-3	657.221183E-6
2.946129E+6	985.000000E-12	2.901937E-3	255.800000E-3	742.315512E-6
3.282782E+6	986.000000E-12	3.236823E-3	262.000000E-3	848.047668E-6
3.657895E+6	986.000000E-12	3.606684E-3	271.500000E-3	979.214715E-6
4.075877E+6	987.000000E-12	4.022891E-3	284.200000E-3	1.143306E-3
4.541618E+6	989.200000E-12	4.492569E-3	301.300000E-3	1.353611E-3
5.060584E+6	991.000000E-12	5.015039E-3	323.900000E-3	1.624371E-3
5.638845E+6	993.200000E-12	5.600501E-3	351.800000E-3	1.970256E-3
6.283185E+6	995.800000E-12	6.256796E-3	386.500000E-3	2.418252E-3
