Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
43.316280E+3	3.190000E-9	138.178932E-6	419.900000E-3	58.021333E-6
48.267430E+3	3.070000E-9	148.181009E-6	445.200000E-3	65.970185E-6
53.784066E+3	2.944000E-9	158.340291E-6	470.100000E-3	74.435771E-6
59.929021E+3	2.816000E-9	168.760124E-6	494.400000E-3	83.435006E-6
66.777693E+3	2.687000E-9	179.431662E-6	517.700000E-3	92.891772E-6
74.405480E+3	2.561000E-9	190.552435E-6	539.700000E-3	102.841149E-6
82.906630E+3	2.438000E-9	202.126364E-6	560.300000E-3	113.251402E-6
92.381674E+3	2.317000E-9	214.048338E-6	579.600000E-3	124.062417E-6
102.937425E+3	2.201000E-9	226.565272E-6	597.200000E-3	135.304781E-6
114.699548E+3	2.090000E-9	239.722055E-6	613.100000E-3	146.973592E-6
127.806272E+3	1.983000E-9	253.439838E-6	626.900000E-3	158.881434E-6
142.408395E+3	1.881000E-9	267.870191E-6	638.500000E-3	171.035117E-6
158.681845E+3	1.784000E-9	283.088411E-6	647.400000E-3	183.271438E-6
176.815118E+3	1.693000E-9	299.347994E-6	653.300000E-3	195.564045E-6
197.021842E+3	1.608000E-9	316.811121E-6	655.600000E-3	207.701371E-6
219.534495E+3	1.529000E-9	335.668242E-6	653.900000E-3	219.493464E-6
244.616970E+3	1.456000E-9	356.162309E-6	648.200000E-3	230.864409E-6
272.570862E+3	1.390000E-9	378.873498E-6	637.900000E-3	241.683404E-6
303.716611E+3	1.331000E-9	404.246810E-6	623.700000E-3	252.128735E-6
338.418644E+3	1.279000E-9	432.837445E-6	605.400000E-3	262.039789E-6
377.091649E+3	1.233000E-9	464.954004E-6	583.800000E-3	271.440147E-6
420.181734E+3	1.192000E-9	500.856627E-6	559.400000E-3	280.179197E-6
468.197836E+3	1.157600E-9	541.985815E-6	533.000000E-3	288.878440E-6
521.692876E+3	1.127600E-9	588.260887E-6	505.300000E-3	297.248226E-6
581.307738E+3	1.102100E-9	640.659258E-6	477.100000E-3	305.658532E-6
647.733573E+3	1.080400E-9	699.811353E-6	449.000000E-3	314.215297E-6
721.749496E+3	1.062100E-9	766.570140E-6	421.700000E-3	323.262628E-6
804.222587E+3	1.046700E-9	841.779781E-6	395.900000E-3	333.260615E-6
896.120455E+3	1.034000E-9	926.588550E-6	371.400000E-3	344.134988E-6
998.517526E+3	1.023400E-9	1.021883E-3	349.000000E-3	356.637110E-6
1.112614E+6	1.014400E-9	1.128636E-3	329.000000E-3	371.321089E-6
1.239748E+6	1.007000E-9	1.248426E-3	310.400000E-3	387.511460E-6
1.381415E+6	1.001000E-9	1.382796E-3	295.300000E-3	408.339734E-6
1.539267E+6	996.000000E-12	1.533110E-3	282.800000E-3	433.563574E-6
1.715153E+6	992.000000E-12	1.701431E-3	272.800000E-3	464.150456E-6
1.911144E+6	989.000000E-12	1.890121E-3	265.900000E-3	502.583260E-6
2.129529E+6	986.000000E-12	2.099715E-3	261.800000E-3	549.705434E-6
2.372864E+6	984.000000E-12	2.334898E-3	260.500000E-3	608.240919E-6
2.644002E+6	982.000000E-12	2.596410E-3	262.100000E-3	680.519071E-6
2.946129E+6	981.000000E-12	2.890153E-3	266.700000E-3	770.803696E-6
3.282782E+6	980.000000E-12	3.217126E-3	275.100000E-3	885.031491E-6
3.657895E+6	979.000000E-12	3.581079E-3	287.200000E-3	1.028486E-3
4.075877E+6	977.000000E-12	3.982132E-3	304.000000E-3	1.210568E-3
4.541618E+6	976.300000E-12	4.433982E-3	325.300000E-3	1.442374E-3
5.060584E+6	975.300000E-12	4.935588E-3	351.100000E-3	1.732885E-3
5.638845E+6	973.500000E-12	5.489415E-3	383.400000E-3	2.104642E-3
6.283185E+6	971.000000E-12	6.100973E-3	423.400000E-3	2.583152E-3
