Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
59.929021E+3	2.885000E-9	172.895227E-6	542.700000E-3	93.830240E-6
66.777693E+3	2.748000E-9	183.505102E-6	563.400000E-3	103.386774E-6
74.405480E+3	2.614000E-9	194.495926E-6	582.500000E-3	113.293877E-6
82.906630E+3	2.484000E-9	205.940069E-6	600.800000E-3	123.728794E-6
92.381674E+3	2.360000E-9	218.020750E-6	616.600000E-3	134.431594E-6
102.937425E+3	2.241000E-9	230.682769E-6	631.400000E-3	145.653100E-6
114.699548E+3	2.126000E-9	243.851239E-6	644.300000E-3	157.113353E-6
127.806272E+3	2.017000E-9	257.785251E-6	655.100000E-3	168.875118E-6
142.408395E+3	1.914000E-9	272.569668E-6	663.700000E-3	180.904489E-6
158.681845E+3	1.816000E-9	288.166230E-6	669.500000E-3	192.927291E-6
176.815118E+3	1.724000E-9	304.829263E-6	672.100000E-3	204.875748E-6
197.021842E+3	1.639000E-9	322.918799E-6	671.200000E-3	216.743098E-6
219.534495E+3	1.560000E-9	342.473812E-6	666.400000E-3	228.224548E-6
244.616970E+3	1.488000E-9	363.990052E-6	657.500000E-3	239.323459E-6
272.570862E+3	1.422000E-9	387.595765E-6	644.500000E-3	249.805471E-6
303.716611E+3	1.364000E-9	414.269458E-6	627.700000E-3	260.036939E-6
338.418644E+3	1.312000E-9	444.005261E-6	607.200000E-3	269.599994E-6
377.091649E+3	1.266000E-9	477.398028E-6	583.600000E-3	278.609489E-6
420.181734E+3	1.226000E-9	515.142806E-6	557.400000E-3	287.140600E-6
468.197836E+3	1.191000E-9	557.623623E-6	529.700000E-3	295.373233E-6
521.692876E+3	1.160900E-9	605.633260E-6	500.600000E-3	303.180010E-6
581.307738E+3	1.135400E-9	660.016806E-6	470.900000E-3	310.801914E-6
647.733573E+3	1.113500E-9	721.251334E-6	441.500000E-3	318.432464E-6
721.749496E+3	1.095100E-9	790.387873E-6	412.700000E-3	326.193075E-6
804.222587E+3	1.079600E-9	868.238704E-6	385.100000E-3	334.358725E-6
896.120455E+3	1.066600E-9	955.802077E-6	359.000000E-3	343.132946E-6
998.517526E+3	1.055900E-9	1.054335E-3	334.700000E-3	352.885809E-6
1.112614E+6	1.046800E-9	1.164684E-3	312.500000E-3	363.963818E-6
1.239748E+6	1.040000E-9	1.289338E-3	291.000000E-3	375.197292E-6
1.381415E+6	1.034000E-9	1.428383E-3	273.100000E-3	390.091382E-6
1.539267E+6	1.030000E-9	1.585445E-3	257.100000E-3	407.617992E-6
1.715153E+6	1.026000E-9	1.759746E-3	243.500000E-3	428.498267E-6
1.911144E+6	1.023000E-9	1.955100E-3	232.100000E-3	453.778761E-6
2.129529E+6	1.022000E-9	2.176378E-3	223.100000E-3	485.549978E-6
2.372864E+6	1.021000E-9	2.422694E-3	216.300000E-3	524.028695E-6
2.644002E+6	1.022000E-9	2.702170E-3	211.800000E-3	572.319632E-6
2.946129E+6	1.023000E-9	3.013890E-3	209.600000E-3	631.711346E-6
3.282782E+6	1.026000E-9	3.368134E-3	210.000000E-3	707.308234E-6
3.657895E+6	1.030000E-9	3.767631E-3	213.000000E-3	802.505487E-6
4.075877E+6	1.035000E-9	4.218533E-3	218.700000E-3	922.593140E-6
4.541618E+6	1.042400E-9	4.734183E-3	227.500000E-3	1.077027E-3
5.060584E+6	1.051800E-9	5.322723E-3	239.800000E-3	1.276389E-3
5.638845E+6	1.063900E-9	5.999167E-3	256.300000E-3	1.537586E-3
6.283185E+6	1.079200E-9	6.780814E-3	277.500000E-3	1.881676E-3
