Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
3.229557E+3	5.700000E-9	18.408476E-6	190.000000E-3	3.497610E-6
3.593982E+3	5.600000E-9	20.126299E-6	190.000000E-3	3.823997E-6
4.008672E+3	5.500000E-9	22.047697E-6	191.000000E-3	4.211110E-6
4.467345E+3	5.470000E-9	24.436376E-6	192.000000E-3	4.691784E-6
4.976283E+3	5.420000E-9	26.971453E-6	194.000000E-3	5.232462E-6
5.541769E+3	5.370000E-9	29.759302E-6	197.000000E-3	5.862582E-6
6.176371E+3	5.320000E-9	32.858295E-6	202.000000E-3	6.637376E-6
6.886371E+3	5.260000E-9	36.222312E-6	207.000000E-3	7.498019E-6
7.671769E+3	5.210000E-9	39.969918E-6	214.000000E-3	8.553562E-6
8.545132E+3	5.150000E-9	44.007430E-6	223.000000E-3	9.813657E-6
9.525309E+3	5.090000E-9	48.483822E-6	233.000000E-3	11.296731E-6
10.612300E+3	5.020000E-9	53.273746E-6	244.000000E-3	12.998794E-6
11.824955E+3	4.940000E-9	58.415276E-6	257.000000E-3	15.012726E-6
13.175840E+3	4.870000E-9	64.166339E-6	272.000000E-3	17.453244E-6
14.683804E+3	4.780000E-9	70.188583E-6	288.000000E-3	20.214312E-6
16.361415E+3	4.680000E-9	76.571420E-6	306.000000E-3	23.430855E-6
18.227521E+3	4.580000E-9	83.482044E-6	325.000000E-3	27.131664E-6
20.313538E+3	4.460000E-9	90.598380E-6	346.000000E-3	31.347039E-6
22.632033E+3	4.340000E-9	98.223025E-6	368.000000E-3	36.146073E-6
25.220706E+3	4.210000E-9	106.179172E-6	391.000000E-3	41.516056E-6
28.098405E+3	4.070000E-9	114.360507E-6	415.000000E-3	47.459610E-6
31.309112E+3	3.920000E-9	122.731721E-6	436.100000E-3	53.523303E-6
34.890528E+3	3.770000E-9	131.537291E-6	460.700000E-3	60.599230E-6
38.874067E+3	3.620000E-9	140.724124E-6	485.200000E-3	68.279345E-6
43.316280E+3	3.460000E-9	149.874327E-6	509.000000E-3	76.286032E-6
48.267430E+3	3.302000E-9	159.379052E-6	532.200000E-3	84.821532E-6
53.784066E+3	3.146000E-9	169.204672E-6	554.300000E-3	93.790150E-6
59.929021E+3	2.994000E-9	179.427490E-6	575.300000E-3	103.224635E-6
66.777693E+3	2.845000E-9	189.982538E-6	595.100000E-3	113.058608E-6
74.405480E+3	2.702000E-9	201.043608E-6	613.100000E-3	123.259836E-6
82.906630E+3	2.564000E-9	212.572600E-6	629.800000E-3	133.878223E-6
92.381674E+3	2.433000E-9	224.764612E-6	644.800000E-3	144.928222E-6
102.937425E+3	2.307000E-9	237.476639E-6	658.100000E-3	156.283376E-6
114.699548E+3	2.187000E-9	250.847911E-6	669.000000E-3	167.817252E-6
127.806272E+3	2.074000E-9	265.070209E-6	677.800000E-3	179.664588E-6
142.408395E+3	1.966000E-9	279.974905E-6	683.900000E-3	191.474837E-6
158.681845E+3	1.866000E-9	296.100323E-6	686.900000E-3	203.391312E-6
176.815118E+3	1.772000E-9	313.316389E-6	686.700000E-3	215.154364E-6
197.021842E+3	1.686000E-9	332.178825E-6	682.600000E-3	226.745266E-6
219.534495E+3	1.607000E-9	352.791933E-6	674.600000E-3	237.993438E-6
244.616970E+3	1.535000E-9	375.487050E-6	662.500000E-3	248.760170E-6
272.570862E+3	1.471000E-9	400.951738E-6	646.700000E-3	259.295489E-6
303.716611E+3	1.413000E-9	429.151572E-6	627.600000E-3	269.335527E-6
338.418644E+3	1.361000E-9	460.587774E-6	605.300000E-3	278.793780E-6
377.091649E+3	1.316000E-9	496.252611E-6	580.500000E-3	288.074640E-6
420.181734E+3	1.276000E-9	536.151893E-6	553.800000E-3	296.920918E-6
468.197836E+3	1.241900E-9	581.454893E-6	525.700000E-3	305.670837E-6
521.692876E+3	1.211700E-9	632.135258E-6	496.900000E-3	314.108010E-6
581.307738E+3	1.185900E-9	689.372847E-6	467.800000E-3	322.488618E-6
647.733573E+3	1.163600E-9	753.702786E-6	439.200000E-3	331.026264E-6
721.749496E+3	1.144400E-9	825.970123E-6	411.500000E-3	339.886706E-6
804.222587E+3	1.128100E-9	907.243500E-6	385.000000E-3	349.288747E-6
896.120455E+3	1.114100E-9	998.367799E-6	359.800000E-3	359.212734E-6
998.517526E+3	1.102400E-9	1.100766E-3	336.300000E-3	370.187512E-6
1.112614E+6	1.092200E-9	1.215197E-3	314.900000E-3	382.665500E-6
1.239748E+6	1.084000E-9	1.343887E-3	294.000000E-3	395.102684E-6
1.381415E+6	1.077000E-9	1.487784E-3	276.300000E-3	411.074659E-6
1.539267E+6	1.071000E-9	1.648555E-3	260.600000E-3	429.613506E-6
1.715153E+6	1.067000E-9	1.830068E-3	246.800000E-3	451.660715E-6
1.911144E+6	1.063000E-9	2.031546E-3	235.200000E-3	477.819613E-6
2.129529E+6	1.061000E-9	2.259430E-3	225.700000E-3	509.953311E-6
2.372864E+6	1.059000E-9	2.512863E-3	218.200000E-3	548.306651E-6
2.644002E+6	1.059000E-9	2.799998E-3	212.800000E-3	595.839617E-6
2.946129E+6	1.060000E-9	3.122897E-3	209.600000E-3	654.559166E-6
3.282782E+6	1.062000E-9	3.486315E-3	208.700000E-3	727.593857E-6
3.657895E+6	1.066000E-9	3.899316E-3	210.100000E-3	819.246207E-6
4.075877E+6	1.072000E-9	4.369340E-3	214.200000E-3	935.912699E-6
4.541618E+6	1.079300E-9	4.901769E-3	221.000000E-3	1.083291E-3
5.060584E+6	1.089700E-9	5.514519E-3	231.100000E-3	1.274405E-3
5.638845E+6	1.103400E-9	6.221901E-3	245.100000E-3	1.524988E-3
6.283185E+6	1.121100E-9	7.044079E-3	263.500000E-3	1.856115E-3
