Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
16.361415E+3	3.850000E-9	62.991446E-6	179.000000E-3	11.275469E-6
18.227521E+3	3.810000E-9	69.446853E-6	196.000000E-3	13.611583E-6
20.313538E+3	3.760000E-9	76.378903E-6	215.000000E-3	16.421464E-6
22.632033E+3	3.700000E-9	83.738524E-6	236.000000E-3	19.762292E-6
25.220706E+3	3.640000E-9	91.803369E-6	258.000000E-3	23.685269E-6
28.098405E+3	3.560000E-9	100.030321E-6	281.000000E-3	28.108520E-6
31.309112E+3	3.480000E-9	108.955711E-6	306.000000E-3	33.340448E-6
34.890528E+3	3.380000E-9	117.929985E-6	332.000000E-3	39.152755E-6
38.874067E+3	3.280000E-9	127.506941E-6	356.600000E-3	45.468975E-6
43.316280E+3	3.170000E-9	137.312606E-6	383.800000E-3	52.700578E-6
48.267430E+3	3.056000E-9	147.505265E-6	411.000000E-3	60.624664E-6
53.784066E+3	2.934000E-9	157.802450E-6	438.000000E-3	69.117473E-6
59.929021E+3	2.809000E-9	168.340621E-6	464.300000E-3	78.160550E-6
66.777693E+3	2.684000E-9	179.231329E-6	489.500000E-3	87.733736E-6
74.405480E+3	2.559000E-9	190.403624E-6	513.600000E-3	97.791301E-6
82.906630E+3	2.436000E-9	201.960551E-6	536.500000E-3	108.351836E-6
92.381674E+3	2.317000E-9	214.048338E-6	556.800000E-3	119.182114E-6
102.937425E+3	2.201000E-9	226.565272E-6	576.100000E-3	130.524253E-6
114.699548E+3	2.090000E-9	239.722055E-6	593.300000E-3	142.227095E-6
127.806272E+3	1.983000E-9	253.439838E-6	608.700000E-3	154.268829E-6
142.408395E+3	1.882000E-9	268.012599E-6	621.600000E-3	166.596632E-6
158.681845E+3	1.784000E-9	283.088411E-6	632.100000E-3	178.940185E-6
176.815118E+3	1.693000E-9	299.347994E-6	639.500000E-3	191.433042E-6
197.021842E+3	1.607000E-9	316.614100E-6	643.600000E-3	203.772834E-6
219.534495E+3	1.527000E-9	335.229173E-6	643.800000E-3	215.820542E-6
244.616970E+3	1.454000E-9	355.673075E-6	639.500000E-3	227.452931E-6
272.570862E+3	1.387000E-9	378.055785E-6	630.700000E-3	238.439784E-6
303.716611E+3	1.327000E-9	403.031943E-6	617.800000E-3	248.993135E-6
338.418644E+3	1.273000E-9	430.806934E-6	600.700000E-3	258.785725E-6
377.091649E+3	1.226000E-9	462.314362E-6	580.100000E-3	268.188561E-6
420.181734E+3	1.185000E-9	497.915355E-6	556.300000E-3	276.990312E-6
468.197836E+3	1.149900E-9	538.380692E-6	530.400000E-3	285.557119E-6
521.692876E+3	1.119300E-9	583.930836E-6	502.700000E-3	293.542031E-6
581.307738E+3	1.093200E-9	635.485619E-6	474.500000E-3	301.537926E-6
647.733573E+3	1.071200E-9	693.852204E-6	446.000000E-3	309.458083E-6
721.749496E+3	1.052600E-9	759.713520E-6	418.200000E-3	317.712194E-6
804.222587E+3	1.037100E-9	834.059245E-6	391.500000E-3	326.534194E-6
896.120455E+3	1.024200E-9	917.806570E-6	366.100000E-3	336.008985E-6
998.517526E+3	1.013500E-9	1.011998E-3	342.800000E-3	346.912747E-6
1.112614E+6	1.004500E-9	1.117621E-3	321.500000E-3	359.315039E-6
1.239748E+6	997.300000E-12	1.236401E-3	302.400000E-3	373.887523E-6
1.381415E+6	992.000000E-12	1.370364E-3	284.500000E-3	389.868421E-6
1.539267E+6	987.000000E-12	1.519257E-3	270.400000E-3	410.807046E-6
1.715153E+6	983.000000E-12	1.685995E-3	258.500000E-3	435.829686E-6
1.911144E+6	981.000000E-12	1.874832E-3	249.200000E-3	467.208178E-6
2.129529E+6	979.000000E-12	2.084808E-3	242.500000E-3	505.566056E-6
2.372864E+6	978.000000E-12	2.320661E-3	238.300000E-3	553.013463E-6
2.644002E+6	977.000000E-12	2.583190E-3	237.000000E-3	612.216037E-6
2.946129E+6	977.000000E-12	2.878368E-3	238.300000E-3	685.915112E-6
3.282782E+6	978.000000E-12	3.210561E-3	242.900000E-3	779.845244E-6
3.657895E+6	979.000000E-12	3.581079E-3	250.300000E-3	896.344016E-6
4.075877E+6	982.000000E-12	4.002511E-3	261.200000E-3	1.045456E-3
4.541618E+6	985.000000E-12	4.473494E-3	276.000000E-3	1.234684E-3
5.060584E+6	989.100000E-12	5.005424E-3	295.100000E-3	1.477101E-3
5.638845E+6	994.300000E-12	5.606703E-3	319.300000E-3	1.790220E-3
6.283185E+6	1.000400E-9	6.285699E-3	349.900000E-3	2.199366E-3
